activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
R07MX2,R07KMX2,Synthetic,SEC:R07MPX:R07MPX1_R07MPX2:EB,SEC:R07MPX:R07MPX1_R07MPX2:EB,3,2035-01-01,,1
R16MY2,R16KMY2,Synthetic,SEC:R16MPY:R16MPY1_R16MPY2:EB,SEC:R16MPY:R16MPY1_R16MPY2:EB,3,2035-01-01,,1
R16MX2,R16KMX2,Synthetic,SEC:R16MPX:R16MPX1_R16MPX2:EB,SEC:R16MPX:R16MPX1_R16MPX2:EB,3,2035-01-01,,1
R04MX2,R04KMX2,Synthetic,SEC:R04MPX:R04MPX1_R04MPX2:EB,SEC:R04MPX:R04MPX1_R04MPX2:EB,3,2035-01-01,,1
R02MX1,R02KMX1,Synthetic,SEC:R02MPX:R02MPX1_R02MPX2:EB,SEC:R02MPX:R02MPX1_R02MPX2:EB,3,2035-01-01,,1
R06MX2,R06KMX2,Synthetic,SEC:R06MPX:R06MPX1_R06MPX2:EB,SEC:R06MPX:R06MPX1_R06MPX2:EB,3,2035-01-01,,1
R11MY1,R11KMY1,Synthetic,SEC:R11MPY:R11MPY1_R11MPY2:EB,SEC:R11MPY:R11MPY1_R11MPY2:EB,3,2035-01-01,,1
R02MY1,R02KMY1,Synthetic,SEC:R02MPY:R02MPY1_R02MPY2:EB,SEC:R02MPY:R02MPY1_R02MPY2:EB,3,2035-01-01,,1
R03MY2,R03KMY2,Synthetic,SEC:R03MPY:R03MPY1_R03MPY2:EB,SEC:R03MPY:R03MPY1_R03MPY2:EB,3,2035-01-01,,1
R11MX2,R11KMX2,Synthetic,SEC:R11MPX:R11MPX1_R11MPX2:EB,SEC:R11MPX:R11MPX1_R11MPX2:EB,3,2035-01-01,,1
R08MY1,R08KMY1,Synthetic,SEC:R08MPY:R08MPY1_R08MPY2:EB,SEC:R08MPY:R08MPY1_R08MPY2:EB,3,2035-01-01,,1
R10MX2,R10KMX2,Synthetic,SEC:R10MPX:R10MPX1_R10MPX2:EB,SEC:R10MPX:R10MPX1_R10MPX2:EB,3,2035-01-01,,1
R07MY2,R07KMY2,Synthetic,SEC:R07MPY:R07MPY1_R07MPY2:EB,SEC:R07MPY:R07MPY1_R07MPY2:EB,3,2035-01-01,,1
R12MX2,R12KMX2,Synthetic,SEC:R12MPX:R12MPX1_R12MPX2:EB,SEC:R12MPX:R12MPX1_R12MPX2:EB,3,2035-01-01,,1
R12MX1,R12KMX1,Synthetic,SEC:R12MPX:R12MPX1_R12MPX2:EB,SEC:R12MPX:R12MPX1_R12MPX2:EB,3,2035-01-01,,1
R04MY2,R04KMY2,Synthetic,SEC:R04MPY:R04MPY1_R04MPY2:EB,SEC:R04MPY:R04MPY1_R04MPY2:EB,3,2035-01-01,,1
R05MY2,R05KMY2,Synthetic,SEC:R05MPY:R05MPY1_R05MPY2:EB,SEC:R05MPY:R05MPY1_R05MPY2:EB,3,2035-01-01,,1
R12MY2,R12KMY2,Synthetic,SEC:R12MPY:R12MPY1_R12MPY2:EB,SEC:R12MPY:R12MPY1_R12MPY2:EB,3,2035-01-01,,1
R14MX2,R14KMX2,Synthetic,SEC:R14MPX:R14MPX1_R14MPX2:EB,SEC:R14MPX:R14MPX1_R14MPX2:EB,3,2035-01-01,,1
R05MY1,R05KMY1,Synthetic,SEC:R05MPY:R05MPY1_R05MPY2:EB,SEC:R05MPY:R05MPY1_R05MPY2:EB,3,2035-01-01,,1
R08MY2,R08KMY2,Synthetic,SEC:R08MPY:R08MPY1_R08MPY2:EB,SEC:R08MPY:R08MPY1_R08MPY2:EB,3,2035-01-01,,1
R09MY1,R09KMY1,Synthetic,SEC:R09MPY:R09MPY1_R09MPY2:EB,SEC:R09MPY:R09MPY1_R09MPY2:EB,3,2035-01-01,,1
R15MY1,R15KMY1,Synthetic,SEC:R15MPY:R15MPY1_R15MPY2:EB,SEC:R15MPY:R15MPY1_R15MPY2:EB,3,2035-01-01,,1
R13MX1,R13KMX1,Synthetic,SEC:R13MPX:R13MPX1_R13MPX2:EB,SEC:R13MPX:R13MPX1_R13MPX2:EB,3,2035-01-01,,1
R08MX2,R08KMX2,Synthetic,SEC:R08MPX:R08MPX1_R08MPX2:EB,SEC:R08MPX:R08MPX1_R08MPX2:EB,3,2035-01-01,,1
R06MY2,R06KMY2,Synthetic,SEC:R06MPY:R06MPY1_R06MPY2:EB,SEC:R06MPY:R06MPY1_R06MPY2:EB,3,2035-01-01,,1
R13MY2,R13KMY2,Synthetic,SEC:R13MPY:R13MPY1_R13MPY2:EB,SEC:R13MPY:R13MPY1_R13MPY2:EB,3,2035-01-01,,1
R09MX1,R09KMX1,Synthetic,SEC:R09MPX:R09MPX1_R09MPX2:EB,SEC:R09MPX:R09MPX1_R09MPX2:EB,3,2035-01-01,,1
R11MX1,R11KMX1,Synthetic,SEC:R11MPX:R11MPX1_R11MPX2:EB,SEC:R11MPX:R11MPX1_R11MPX2:EB,3,2035-01-01,,1
R16MX1,R16KMX1,Synthetic,SEC:R16MPX:R16MPX1_R16MPX2:EB,SEC:R16MPX:R16MPX1_R16MPX2:EB,3,2035-01-01,,1
R01MY2,R01KMY2,Synthetic,SEC:R01MPY:R01MPY1_R01MPY2:EB,SEC:R01MPY:R01MPY1_R01MPY2:EB,3,2035-01-01,,1
R01MX1,R01KMX1,Synthetic,SEC:R01MPX:R01MPX1_R01MPX2:EB,SEC:R01MPX:R01MPX1_R01MPX2:EB,3,2035-01-01,,1
R01MX2,R01KMX2,Synthetic,SEC:R01MPX:R01MPX1_R01MPX2:EB,SEC:R01MPX:R01MPX1_R01MPX2:EB,3,2035-01-01,,1
R05MX1,R05KMX1,Synthetic,SEC:R05MPX:R05MPX1_R05MPX2:EB,SEC:R05MPX:R05MPX1_R05MPX2:EB,3,2035-01-01,,1
R10MX1,R10KMX1,Synthetic,SEC:R10MPX:R10MPX1_R10MPX2:EB,SEC:R10MPX:R10MPX1_R10MPX2:EB,3,2035-01-01,,1
R13MX2,R13KMX2,Synthetic,SEC:R13MPX:R13MPX1_R13MPX2:EB,SEC:R13MPX:R13MPX1_R13MPX2:EB,3,2035-01-01,,1
R02MY2,R02KMY2,Synthetic,SEC:R02MPY:R02MPY1_R02MPY2:EB,SEC:R02MPY:R02MPY1_R02MPY2:EB,3,2035-01-01,,1
R09MY2,R09KMY2,Synthetic,SEC:R09MPY:R09MPY1_R09MPY2:EB,SEC:R09MPY:R09MPY1_R09MPY2:EB,3,2035-01-01,,1
R02MX2,R02KMX2,Synthetic,SEC:R02MPX:R02MPX1_R02MPX2:EB,SEC:R02MPX:R02MPX1_R02MPX2:EB,3,2035-01-01,,1
R10MY1,R10KMY1,Synthetic,SEC:R10MPY:R10MPY1_R10MPY2:EB,SEC:R10MPY:R10MPY1_R10MPY2:EB,3,2035-01-01,,1
R07MY1,R07KMY1,Synthetic,SEC:R07MPY:R07MPY1_R07MPY2:EB,SEC:R07MPY:R07MPY1_R07MPY2:EB,3,2035-01-01,,1
R03MX2,R03KMX2,Synthetic,SEC:R03MPX:R03MPX1_R03MPX2:EB,SEC:R03MPX:R03MPX1_R03MPX2:EB,3,2035-01-01,,1
R05MX2,R05KMX2,Synthetic,SEC:R05MPX:R05MPX1_R05MPX2:EB,SEC:R05MPX:R05MPX1_R05MPX2:EB,3,2035-01-01,,1
R03MY1,R03KMY1,Synthetic,SEC:R03MPY:R03MPY1_R03MPY2:EB,SEC:R03MPY:R03MPY1_R03MPY2:EB,3,2035-01-01,,1
R07MX1,R07KMX1,Synthetic,SEC:R07MPX:R07MPX1_R07MPX2:EB,SEC:R07MPX:R07MPX1_R07MPX2:EB,3,2035-01-01,,1
R14MY1,R14KMY1,Synthetic,SEC:R14MPY:R14MPY1_R14MPY2:EB,SEC:R14MPY:R14MPY1_R14MPY2:EB,3,2035-01-01,,1
R04MY1,R04KMY1,Synthetic,SEC:R04MPY:R04MPY1_R04MPY2:EB,SEC:R04MPY:R04MPY1_R04MPY2:EB,3,2035-01-01,,1
R14MX1,R14KMX1,Synthetic,SEC:R14MPX:R14MPX1_R14MPX2:EB,SEC:R14MPX:R14MPX1_R14MPX2:EB,3,2035-01-01,,1
