activity_id,access_seq,week,eclo,access_night
DX12C1,1,23,0,1
DX12C1,2,24,0,1
DX12C2,1,23,0,1
DX12C2,2,24,0,1
DX12C3,1,23,0,1
DX12C3,2,24,0,1
DX12P,1,23,0,1
DX12P,2,24,0,1
DX13C1,1,25,0,1
DX13C1,2,26,0,1
DX13C2,1,25,0,1
DX13C2,2,26,0,1
DX13C3,1,25,0,1
DX13C3,2,26,0,1
DX13P,1,25,0,1
DX13P,2,26,0,1
DX14C1,1,27,0,1
DX14C1,2,28,0,1
DX14C2,1,27,0,1
DX14C2,2,28,0,1
DX14C3,1,27,0,1
DX14C3,2,28,0,1
DX14P,1,27,0,1
DX14P,2,28,0,1
DX15C1,1,29,0,1
DX15C1,2,30,0,1
DX15C2,1,29,0,1
DX15C2,2,30,0,1
DX15C3,1,29,0,1
DX15C3,2,30,0,1
DX15P,1,29,0,1
DX15P,2,30,0,1
DX16C1,1,31,0,1
DX16C1,2,32,0,1
DX16C2,1,31,0,1
DX16C2,2,32,0,1
DX16C3,1,31,0,1
DX16C3,2,32,0,1
DX16P,1,31,0,1
DX16P,2,32,0,1
DX17C1,1,33,0,1
DX17C1,2,34,0,1
DX17C2,1,33,0,1
DX17C2,2,34,0,1
DX17C3,1,33,0,1
DX17C3,2,34,0,1
DX17P,1,33,0,1
DX17P,2,34,0,1
DX18C1,1,35,0,1
DX18C1,2,36,0,1
DX18C2,1,35,0,1
DX18C2,2,36,0,1
DX18C3,1,35,0,1
DX18C3,2,36,0,1
DX18P,1,35,0,1
DX18P,2,36,0,1
DX19C1,1,37,0,1
DX19C1,2,38,0,1
DX19C2,1,37,0,1
DX19C2,2,38,0,1
DX19C3,1,37,0,1
DX19C3,2,38,0,1
DX19P,1,37,0,1
DX19P,2,38,0,1
DX20C1,1,39,0,1
DX20C1,2,40,0,1
DX20C2,1,39,0,1
DX20C2,2,40,0,1
DX20C3,1,39,0,1
DX20C3,2,40,0,1
DX20P,1,39,0,1
DX20P,2,40,0,1
DXLIVE,1,42,0,1
DXPM,1,43,0,1
DY01C1,1,1,0,1
DY01C1,2,2,0,1
DY01C2,1,1,0,1
DY01C2,2,2,0,1
DY01C3,1,1,0,1
DY01C3,2,2,0,1
DY01P,1,1,0,1
DY01P,2,2,0,1
DY02C1,1,3,0,1
DY02C1,2,4,0,1
DY02C2,1,3,0,1
DY02C2,2,4,0,1
DY02C3,1,3,0,1
DY02C3,2,4,0,1
DY02P,1,3,0,1
DY02P,2,4,0,1
DY03C1,1,5,0,1
DY03C1,2,6,0,1
DY03C2,1,5,0,1
DY03C2,2,6,0,1
DY03C3,1,5,0,1
DY03C3,2,6,0,1
DY03P,1,5,0,1
DY03P,2,6,0,1
DY04C1,1,7,0,1
DY04C1,2,8,0,1
DY04C2,1,7,0,1
DY04C2,2,8,0,1
DY04C3,1,7,0,1
DY04C3,2,8,0,1
DY04P,1,7,0,1
DY04P,2,8,0,1
DY05C1,1,9,0,1
DY05C1,2,10,0,1
DY05C2,1,9,0,1
DY05C2,2,10,0,1
DY05C3,1,9,0,1
DY05C3,2,10,0,1
DY05P,1,9,0,1
DY05P,2,10,0,1
DY06C1,1,11,0,1
DY06C1,2,12,0,1
DY06C2,1,11,0,1
DY06C2,2,12,0,1
DY06C3,1,11,0,1
DY06C3,2,12,0,1
DY06P,1,11,0,1
DY06P,2,12,0,1
DY07C1,1,13,0,1
DY07C1,2,14,0,1
DY07C2,1,13,0,1
DY07C2,2,14,0,1
DY07C3,1,13,0,1
DY07C3,2,14,0,1
DY07P,1,13,0,1
DY07P,2,14,0,1
DY08C1,1,15,0,1
DY08C1,2,16,0,1
DY08C2,1,15,0,1
DY08C2,2,16,0,1
DY08C3,1,15,0,1
DY08C3,2,16,0,1
DY08P,1,15,0,1
DY08P,2,16,0,1
DY09C1,1,17,0,1
DY09C1,2,18,0,1
DY09C2,1,17,0,1
DY09C2,2,18,0,1
DY09C3,1,17,0,1
DY09C3,2,18,0,1
DY09P,1,17,0,1
DY09P,2,18,0,1
DY10C1,1,19,0,1
DY10C1,2,20,0,1
DY10C2,1,19,0,1
DY10C2,2,20,0,1
DY10C3,1,19,0,1
DY10C3,2,20,0,1
DY10P,1,19,0,1
DY10P,2,20,0,1
DY11C1,1,21,0,1
DY11C1,2,22,0,1
DY11C2,1,21,0,1
DY11C2,2,22,0,1
DY11C3,1,21,0,1
DY11C3,2,22,0,1
DY11P,1,21,0,1
DY11P,2,22,0,1
DY12C1,1,23,0,1
DY12C1,2,24,0,1
DY12C2,1,23,0,1
DY12C2,2,24,0,1
DY12C3,1,23,0,1
DY12C3,2,24,0,1
DY12P,1,23,0,1
DY12P,2,24,0,1
DY13C1,1,25,0,1
DY13C1,2,26,0,1
DY13C2,1,25,0,1
DY13C2,2,26,0,1
DY13C3,1,25,0,1
DY13C3,2,26,0,1
DY13P,1,25,0,1
DY13P,2,26,0,1
DY14C1,1,27,0,1
DY14C1,2,28,0,1
DY14C2,1,27,0,1
DY14C2,2,28,0,1
DY14C3,1,27,0,1
DY14C3,2,28,0,1
DY14P,1,27,0,1
DY14P,2,28,0,1
DY15C1,1,29,0,1
DY15C1,2,30,0,1
DY15C2,1,29,0,1
DY15C2,2,30,0,1
DY15C3,1,29,0,1
DY15C3,2,30,0,1
DY15P,1,29,0,1
DY15P,2,30,0,1
DY16C1,1,31,0,1
DY16C1,2,32,0,1
DY16C2,1,31,0,1
DY16C2,2,32,0,1
DY16C3,1,31,0,1
DY16C3,2,32,0,1
DY16P,1,31,0,1
DY16P,2,32,0,1
DY17C1,1,33,0,1
DY17C1,2,34,0,1
DY17C2,1,33,0,1
DY17C2,2,34,0,1
DY17C3,1,33,0,1
DY17C3,2,34,0,1
DY17P,1,33,0,1
DY17P,2,34,0,1
DY18C1,1,35,0,1
DY18C1,2,36,0,1
DY18C2,1,35,0,1
DY18C2,2,36,0,1
DY18C3,1,35,0,1
DY18C3,2,36,0,1
DY18P,1,35,0,1
DY18P,2,36,0,1
DY19C1,1,37,0,1
DY19C1,2,38,0,1
DY19C2,1,37,0,1
DY19C2,2,38,0,1
DY19C3,1,37,0,1
DY19C3,2,38,0,1
DY19P,1,37,0,1
DY19P,2,38,0,1
DY20C1,1,39,0,1
DY20C1,2,40,0,1
DY20C2,1,39,0,1
DY20C2,2,40,0,1
DY20C3,1,39,0,1
DY20C3,2,40,0,1
DY20P,1,39,0,1
DY20P,2,40,0,1
DYLIVE,1,41,0,1
DYPM,1,43,0,1
