scenario,contract_number,simulated_completion_date,overrun_days
C,KDY15P,2031-08-03,0
C,KDY16C1,2031-08-17,0
C,KDY16C2,2031-08-17,0
C,KDY16C3,2031-08-17,0
C,KDY16P,2031-08-17,0
C,KDY17C1,2031-08-31,0
C,KDY17C2,2031-08-31,0
C,KDY17C3,2031-08-31,0
C,KDY17P,2031-08-31,0
C,KDY18C1,2031-09-14,0
C,KDY18C2,2031-09-14,0
C,KDY18C3,2031-09-14,0
C,KDY18P,2031-09-14,0
C,KDY19C1,2031-09-28,0
C,KDY19C2,2031-09-28,0
C,KDY19C3,2031-09-28,0
C,KDY19P,2031-09-28,0
C,KDY20C1,2031-10-12,0
C,KDY20C2,2031-10-12,0
C,KDY20C3,2031-10-12,0
C,KDY20P,2031-10-12,0
C,KDYLIVE,2031-10-19,0
C,KDYPM,2031-11-02,0
