activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
Z538,K511,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z513,K520,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z606,K522,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z590,K580,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z509,K579,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z552,K530,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z553,K572,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z583,K595,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z545,K588,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z504,K555,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z512,K523,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z536,K526,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z597,K561,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z584,K513,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z547,K545,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z566,K582,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z595,K571,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,1,2032-01-05,,1
Z501,K550,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z596,K569,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z515,K556,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z600,K562,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z532,K533,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z576,K502,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z520,K566,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z505,K587,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z551,K597,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z527,K554,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z537,K542,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z519,K584,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z546,K525,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z554,K536,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z541,K576,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z587,K547,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z506,K527,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z555,K578,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z573,K553,HeldoutDense,SEC:L02:N003_N008:EB,SEC:L02:N003_N008:EB,1,2032-01-05,,1
Z543,K585,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z592,K592,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,1,2032-01-05,Z573,1
Z594,K529,IrregularTradeoff,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,3
Z560,K541,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z559,K564,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z521,K591,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z603,K540,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z531,K551,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z528,K594,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z510,K549,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z598,K537,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z586,K518,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z601,K514,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z507,K577,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z516,K557,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z581,K507,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z539,K570,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z522,K519,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z567,K583,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z602,K532,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z514,K534,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z523,K558,HeldoutDense,SEC:L02:N010_N005:WB,SEC:L02:N010_N005:WB,2,2032-01-05,,1
Z549,K563,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,1,2032-01-05,,1
Z503,K598,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z556,K574,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z572,K529,IrregularTradeoff,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,3,2032-01-05,,3
Z564,K517,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z524,K538,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z582,K503,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z593,K506,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z529,K543,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z534,K528,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z548,K575,HeldoutDense,SEC:L02:N007_N010:EB,SEC:L02:N007_N010:EB,2,2032-01-05,,1
Z575,K560,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z517,K596,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z526,K548,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,2,2032-01-05,,1
Z589,K563,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,1,2032-01-05,Z549,1
Z571,K535,HeldoutDense,SEC:L01:N009_N001:WB,SEC:L01:N009_N001:WB,2,2032-01-05,,1
Z518,K524,HeldoutDense,SEC:L01:N004_N009:EB,SEC:L01:N004_N009:EB,1,2032-01-05,Z533,1
