activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
DX04C2,KDX04C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX04C3,KDX04C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX05P,KDX05P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX05C1,KDX05C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX05C2,KDX05C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX05C3,KDX05C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX06P,KDX06P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX06C1,KDX06C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX06C2,KDX06C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX06C3,KDX06C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX07P,KDX07P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX07C1,KDX07C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX07C2,KDX07C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX07C3,KDX07C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX08P,KDX08P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX08C1,KDX08C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX08C2,KDX08C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX08C3,KDX08C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX09P,KDX09P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX09C1,KDX09C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX09C2,KDX09C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX09C3,KDX09C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX10P,KDX10P,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX10C1,KDX10C1,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX10C2,KDX10C2,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DX10C3,KDX10C3,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,2,2031-01-06,,1
DXLIVE,KDXLIVE,DenseSynthetic,SEC:LDX:IX1_IX2:EB,SEC:LDX:IX1_IX2:EB,1,2031-01-06,,1
DXPM,KDXPM,DenseSynthetic,SEC:LDX:NX3_NX4:EB,SEC:LDX:NX3_NX4:EB,1,2031-01-06,DXLIVE,1
DY01P,KDY01P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY01C1,KDY01C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY01C2,KDY01C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY01C3,KDY01C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY02P,KDY02P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY02C1,KDY02C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY02C2,KDY02C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY02C3,KDY02C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY03P,KDY03P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY03C1,KDY03C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY03C2,KDY03C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY03C3,KDY03C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY04P,KDY04P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY04C1,KDY04C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY04C2,KDY04C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY04C3,KDY04C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY05P,KDY05P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY05C1,KDY05C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY05C2,KDY05C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY05C3,KDY05C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY06P,KDY06P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY06C1,KDY06C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY06C2,KDY06C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY06C3,KDY06C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY07P,KDY07P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY07C1,KDY07C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY07C2,KDY07C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY07C3,KDY07C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY08P,KDY08P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY08C1,KDY08C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY08C2,KDY08C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY08C3,KDY08C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY09P,KDY09P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY09C1,KDY09C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY09C2,KDY09C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY09C3,KDY09C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY10P,KDY10P,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY10C1,KDY10C1,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY10C2,KDY10C2,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DY10C3,KDY10C3,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,2,2031-01-06,,1
DYLIVE,KDYLIVE,DenseSynthetic,SEC:LDY:IX1_IX2:EB,SEC:LDY:IX1_IX2:EB,1,2031-01-06,,1
DYPM,KDYPM,DenseSynthetic,SEC:LDY:SY3_SY4:EB,SEC:LDY:SY3_SY4:EB,1,2031-01-06,DYLIVE,1
