activity_id,contract_number,activity_type,start_location_id,end_location_id,total_accesses,planned_start_date,predecessor_activity_id,activity_priority
VXE04C2,KVXE04C2,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE04C3,KIRR,IrregularTradeoff,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,3
VXE05P,KVXE05P,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE05C1,KVXE05C1,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE05C2,KVXE05C2,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE05C3,KIRR,IrregularTradeoff,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,3
VXE06P,KVXE06P,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE06C1,KVXE06C1,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE06C2,KVXE06C2,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXE06C3,KVXE06C3,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,2,2032-01-05,,1
VXW01P,KVXW01P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW01C1,KVXW01C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW01C2,KVXW01C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW01C3,KVXW01C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW02P,KVXW02P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW02C1,KVXW02C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW02C2,KVXW02C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW02C3,KVXW02C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW03P,KVXW03P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW03C1,KVXW03C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW03C2,KVXW03C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW03C3,KVXW03C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW04P,KVXW04P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW04C1,KVXW04C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW04C2,KVXW04C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW04C3,KVXW04C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW05P,KVXW05P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW05C1,KVXW05C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW05C2,KVXW05C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW05C3,KVXW05C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW06P,KVXW06P,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW06C1,KVXW06C1,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW06C2,KVXW06C2,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
VXW06C3,KVXW06C3,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,2,2032-01-05,,1
HX1,KHX,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,1,2032-01-05,,1
HX2,KHX,HeldoutDense,SEC:LHX:HN4_HN5:WB,SEC:LHX:HN4_HN5:WB,1,2032-01-05,HX1,1
HX3,KHX,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN4_HN5:EB,1,2032-01-05,HX2,1
VXLIVE,KVXLIVE,HeldoutDense,SEC:LHX:HX1_HX2:EB,SEC:LHX:HX1_HX2:EB,1,2032-01-05,,1
VXPM,KVXPM,HeldoutDense,SEC:LHX:HN3_HN4:EB,SEC:LHX:HN3_HN4:EB,1,2032-01-05,VXLIVE,1
VYE01P,KVYE01P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE01C1,KVYE01C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE01C2,KVYE01C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE01C3,KVYE01C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE02P,KVYE02P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE02C1,KVYE02C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE02C2,KVYE02C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE02C3,KVYE02C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE03P,KVYE03P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE03C1,KVYE03C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE03C2,KVYE03C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE03C3,KVYE03C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE04P,KVYE04P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE04C1,KVYE04C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE04C2,KVYE04C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE04C3,KVYE04C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE05P,KVYE05P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE05C1,KVYE05C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE05C2,KVYE05C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE05C3,KVYE05C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE06P,KVYE06P,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE06C1,KVYE06C1,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE06C2,KVYE06C2,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYE06C3,KVYE06C3,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,2,2032-01-05,,1
VYW01P,KVYW01P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW01C1,KVYW01C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW01C2,KVYW01C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW01C3,KVYW01C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW02P,KVYW02P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW02C1,KVYW02C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW02C2,KVYW02C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW02C3,KVYW02C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW03P,KVYW03P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW03C1,KVYW03C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW03C2,KVYW03C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW03C3,KVYW03C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW04P,KVYW04P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW04C1,KVYW04C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW04C2,KVYW04C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW04C3,KVYW04C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW05P,KVYW05P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW05C1,KVYW05C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW05C2,KVYW05C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW05C3,KVYW05C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW06P,KVYW06P,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW06C1,KVYW06C1,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW06C2,KVYW06C2,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
VYW06C3,KVYW06C3,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,2,2032-01-05,,1
HY1,KHY,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,1,2032-01-05,,1
HY2,KHY,HeldoutDense,SEC:LHY:HS4_HS5:WB,SEC:LHY:HS4_HS5:WB,1,2032-01-05,HY1,1
HY3,KHY,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS4_HS5:EB,1,2032-01-05,HY2,1
VYLIVE,KVYLIVE,HeldoutDense,SEC:LHY:HX1_HX2:EB,SEC:LHY:HX1_HX2:EB,1,2032-01-05,,1
VYPM,KVYPM,HeldoutDense,SEC:LHY:HS3_HS4:EB,SEC:LHY:HS3_HS4:EB,1,2032-01-05,VYLIVE,1
